Date,0
2022-01-04,0.005842864707433559
2022-01-05,-0.0010713994063999976
2022-01-06,-0.002032955326315533
2022-01-07,0.004200660635414355
2022-01-10,-0.0011110963409233232
2022-01-11,0.0031572172785654384
2022-01-12,0.001274799997096343
2022-01-13,-0.00402086038140026
2022-01-14,-0.0025198081415477303
2022-01-18,-0.009137461345516407
2022-01-19,-0.007163760590988444
2022-01-20,-0.010296417796168855
2022-01-21,-0.011396392349965923
2022-01-24,-0.00038878878659076577
2022-01-25,-0.00047633886825615424
2022-01-26,-0.009263309904385841
2022-01-27,0.00018923415806115784
2022-01-28,0.010599280106734499
2022-01-31,0.00878419517786555
2022-02-01,0.0054934052440438474
2022-02-02,0.007090356114364926
2022-02-03,-0.009649540588200223
2022-02-04,-0.0020626856188024068
2022-02-07,-0.0004402810573473914
2022-02-08,0.000735409228854067
2022-02-09,0.008349877973010011
2022-02-10,-0.011954252391956133
2022-02-11,-0.009528065308596179
2022-02-14,-0.005353848727656985
2022-02-15,0.010343535456869946
2022-02-16,-0.0012371909635698897
2022-02-17,-0.012151175717800777
2022-02-18,-0.007236293945571792
2022-02-22,-0.011317353982783107
2022-02-23,-0.012449026558930765
2022-02-24,-0.0016923126292478496
2022-02-25,0.02652141912576189
2022-02-28,-0.006073367683440356
2022-03-01,-0.010274490164426053
2022-03-02,0.019808830521357956
2022-03-03,0.00040384446854302425
2022-03-04,-0.0006161742146820748
2022-03-07,-0.015451418623722346
2022-03-08,-0.006832789091675284
2022-03-09,0.011714832788951801
2022-03-10,-0.0015932676294483361
2022-03-11,-0.0038357957320394043
2022-03-14,-0.0033628625763292286
2022-03-15,0.01236177330361743
2022-03-16,0.009975633186348087
2022-03-17,0.010927589521655179
2022-03-18,0.00350243738715994
2022-03-21,-0.00013118269571099628
2022-03-22,0.004598421434276245
2022-03-23,-0.007786522943823093
2022-03-24,0.009785604056405717
2022-03-25,0.0066969826784282205
2022-03-28,0.0009546383339997799
2022-03-29,0.00781892995777178
2022-03-30,0.0006692773571459476
2022-03-31,-0.01614092065848116
2022-04-01,0.003460236768211944
2022-04-04,0.0037383448781318496
2022-04-05,-0.006407607915897895
2022-04-06,0.00132666457873154
2022-04-07,0.005737672989651221
2022-04-08,0.003950226686101788
2022-04-11,-0.009838155401936777
2022-04-12,-0.0018718441717916479
2022-04-13,0.007591639466201672
2022-04-14,-0.0021401574624955177
2022-04-18,-0.0038475156783167597
2022-04-19,0.012742639196432926
2022-04-20,0.007018741562089925
2022-04-21,-0.004752627306028101
2022-04-22,-0.02704356952806375
2022-04-25,0.003699677205732499
2022-04-26,-0.023964530505803716
2022-04-27,-0.0011840346686239345
2022-04-28,0.02049014291491935
2022-04-29,-0.028075148135815242
2022-05-02,0.005121538052655472
2022-05-03,0.0035587725573742457
2022-05-04,0.028141079991906848
2022-05-05,-0.02522399648251794
2022-05-06,-0.000352534224775769
2022-05-09,-0.01990495527590641
2022-05-10,-0.0026118314202460136
2022-05-11,-0.00847047877528806
2022-05-12,0.002864144367727084
2022-05-13,0.01298238330738899
2022-05-16,0.004280228289071708
2022-05-17,0.010889195647175054
2022-05-18,-0.03536881644604384
2022-05-19,-0.012753037629586239
2022-05-20,0.004527848194156192
2022-05-23,0.018719615366985964
2022-05-24,0.005304419705130181
2022-05-25,0.005491081540813125
2022-05-26,0.013814973767526384
2022-05-27,0.015602597003853136
2022-05-31,-0.006163983947101159
2022-06-01,-0.005415572490646281
2022-06-02,0.009372895040078433
2022-06-03,-0.009133716749247678
2022-06-06,0.000677297525786491
2022-06-07,0.008605346109928247
2022-06-08,-0.008278336174323608
2022-06-09,-0.019940974683505752
2022-06-10,-0.022902722603911352
2022-06-13,-0.02835072902935687
2022-06-14,-0.0016768877790909187
2022-06-15,0.0054263749982284
2022-06-16,-0.02175739513794428
